설치시도명,설치시군구명,설치시설구분,서비스제공사명,설치년월,관리기관명,위도,경도,데이터기준일자
경기도,성남시,편의시설,성남시청,17-Dec,스마트도시과,37.417856,127.123787,2020-06-30
경기도,성남시,관공서,성남시청,14-Dec,중원구 행정지원과,37.416462,127.152741,2020-06-30
경기도,성남시,편의시설,성남시청,17-Dec,스마트도시과,37.415539,127.12085,2020-06-30
경기도,성남시,서민·복지시설,KT,15-Dec,KT,37.415177,127.159011,2020-06-30
경기도,성남시,서민·복지시설,LGU+,14-Dec,LGU+,37.414799,127.110274,2020-06-30
경기도,성남시,편의시설,성남시청,17-Dec,스마트도시과,37.41322,127.122251,2020-06-30
경기도,성남시,관공서,성남시청,15-Dec,분당구 행정지원과,37.412,127.130278,2020-06-30
경기도,성남시,편의시설,성남시청,17-Dec,스마트도시과,37.411924,127.128339,2020-06-30
경기도,성남시,편의시설,성남시청,18-Aug,스마트도시과,37.411894,127.132202,2020-06-30
경기도,성남시,편의시설,성남시청,18-Aug,스마트도시과,37.411881,127.162737,2020-06-30
경기도,성남시,편의시설,성남시청,18-Aug,스마트도시과,37.411758,127.136192,2020-06-30
경기도,성남시,편의시설,성남시청,18-Aug,스마트도시과,37.411484,127.166827,2020-06-30
경기도,성남시,관공서,LGU+,14-Jan,LGU+,37.41097,127.124627,2020-06-30
경기도,성남시,관공서,성남시청,15-Dec,분당구 행정지원과,37.410793,127.137963,2020-06-30
경기도,성남시,편의시설,성남시청,18-Aug,스마트도시과,37.410695,127.140869,2020-06-30
경기도,성남시,지역문화시설,성남시청,17-Dec,스마트도시과,37.410376,127.121018,2020-06-30
경기도,성남시,지역문화시설,성남시청,13-Dec,도시개발공사,37.410073,127.121201,2020-06-30
경기도,성남시,지역문화시설,성남시청,13-Dec,도시개발공사,37.410073,127.121201,2020-06-30
경기도,성남시,지역문화시설,성남시청,13-Dec,도시개발공사,37.410073,127.121201,2020-06-30
경기도,성남시,서민·복지시설,KT,14-Dec,KT,37.409992,127.142653,2020-06-30
경기도,성남시,지역문화시설,KT,14-Dec,KT,37.409882,127.120372,2020-06-30
부산광역시,남구,서민·복지시설,SKT,20-Oct,부산광역시,35.1292022,129.0992329,2020-08-25
경기도,성남시,서민·복지시설,성남시청,17-Dec,스마트도시과,37.436291,127.158614,2020-06-30
경기도,성남시,서민·복지시설,LGU+,14-Dec,LGU+,37.436254,127.154013,2020-06-30
경기도,성남시,편의시설,성남시청,18-Aug,스마트도시과,37.435029,127.141959,2020-06-30
경기도,성남시,서민·복지시설,KT,15-Dec,KT,37.433647,127.13426,2020-06-30
경기도,성남시,편의시설,성남시청,17-Dec,스마트도시과,37.43356,127.150881,2020-06-30
경기도,성남시,서민·복지시설,KT,14-Dec,KT,37.433312,127.129649,2020-06-30
경기도,성남시,관공서,성남시청,14-Dec,중원구 행정지원과,37.433172,127.164382,2020-06-30
경기도,성남시,지역문화시설,성남시청,16-Dec,도시개발공사,37.433023,127.137767,2020-06-30
경기도,성남시,지역문화시설,성남시청,17-Dec,스마트도시과,37.433007,127.137753,2020-06-30
경기도,성남시,서민·복지시설,LGU+,14-Jan,LGU+,37.432017,127.131603,2020-06-30
경기도,성남시,관공서,성남시청,15-Dec,중원구 행정지원과,37.431987,127.131582,2020-06-30
경기도,성남시,관공서,성남시청,15-Dec,중원구 행정지원과,37.430635,127.137017,2020-06-30
경기도,성남시,서민·복지시설,LGU+,14-Jan,LGU+,37.430607,127.127544,2020-06-30
경기도,성남시,지역문화시설,SKT,14-Jan,SKT,37.430348,127.155031,2020-06-30
경기도,성남시,지역문화시설,LGU+,15-Dec,LGU+,37.43026,127.140006,2020-06-30
경기도,성남시,관공서,성남시청,14-Dec,중원구 행정지원과,37.428277,127.1463,2020-06-30
경기도,성남시,편의시설,성남시청,17-Dec,스마트도시과,37.42815,127.117563,2020-06-30
경기도,성남시,서민·복지시설,LGU+,14-Dec,LGU+,37.427955,127.102919,2020-06-30
경기도,성남시,서민·복지시설,성남시청,17-Dec,스마트도시과,37.427242,127.142635,2020-06-30
경기도,성남시,관공서,성남시청,17-Dec,수정구 행정지원과,37.425007,127.101557,2020-06-30
경기도,성남시,관공서,성남시청,17-Dec,수정구 행정지원과,37.421978,127.107897,2020-06-30
경기도,성남시,관공서,KT,14-Dec,KT,37.421297,127.182886,2020-06-30
경기도,성남시,관공서,KT,15-Dec,KT,37.420056,127.127191,2020-06-30
경기도,성남시,관공서,성남시청,13-Dec,정보통신과,37.420035,127.127243,2020-06-30
경기도,성남시,관공서,성남시청,16-Dec,정보통신과,37.420035,127.127243,2020-06-30
경기도,성남시,관공서,성남시청,13-Dec,정보통신과,37.420035,127.127243,2020-06-30
부산광역시,남구,서민·복지시설,KT,20-Oct,부산광역시,35.1273813,129.0747377,2020-08-25
경기도,성남시,서민·복지시설,LGU+,14-Dec,LGU+,37.442843,127.134858,2020-06-30
경기도,성남시,편의시설,성남시청,17-Dec,스마트도시과,37.442652,127.118434,2020-06-30
경기도,성남시,서민·복지시설,KT,14-Jan,KT,37.441976,127.170423,2020-06-30
경기도,성남시,관공서,KT,14-Jan,KT,37.441822,127.170758,2020-06-30
경기도,성남시,서민·복지시설,성남시청,17-Dec,스마트도시과,37.44182,127.131268,2020-06-30
경기도,성남시,서민·복지시설,KT,14-Jan,KT,37.4418,127.169232,2020-06-30
경기도,성남시,서민·복지시설,KT,14-Dec,KT,37.441644,127.131807,2020-06-30
경기도,성남시,편의시설,성남시청,18-Aug,스마트도시과,37.441545,127.162893,2020-06-30
경기도,성남시,지역문화시설,성남시청,17-Dec,중앙도서관,37.441528,127.159598,2020-06-30
경기도,성남시,서민·복지시설,성남시청,17-Dec,스마트도시과,37.441197,127.132573,2020-06-30
경기도,성남시,서민·복지시설,LGU+,14-Dec,LGU+,37.440947,127.140246,2020-06-30
경기도,성남시,관공서,성남시청,17-Dec,수정구 행정지원과,37.4407,127.126092,2020-06-30
경기도,성남시,서민·복지시설,성남시청,17-Dec,스마트도시과,37.440539,127.146104,2020-06-30
경기도,성남시,서민·복지시설,KT,14-Dec,KT,37.439977,127.166144,2020-06-30
경기도,성남시,관공서,성남시청,14-Dec,중원구 행정지원과,37.439643,127.165499,2020-06-30
경기도,성남시,편의시설,성남시청,17-Dec,스마트도시과,37.439455,127.119934,2020-06-30
경기도,성남시,지역문화시설,LGU+,14-Dec,LGU+,37.439035,127.140877,2020-06-30
경기도,성남시,관공서,성남시청,14-Dec,중원구 행정지원과,37.438875,127.158315,2020-06-30
경기도,성남시,편의시설,성남시청,18-Aug,스마트도시과,37.438704,127.154709,2020-06-30
경기도,성남시,서민·복지시설,성남시청,17-Dec,스마트도시과,37.438635,127.143515,2020-06-30
경기도,성남시,관공서,성남시청,17-Dec,수정구 행정지원과,37.438541,127.138994,2020-06-30
경기도,성남시,편의시설,성남시청,18-Aug,스마트도시과,37.438318,127.128854,2020-06-30
경기도,성남시,서민·복지시설,LGU+,14-Jan,LGU+,37.437986,127.144149,2020-06-30
경기도,성남시,관공서,성남시청,17-Dec,수정구 행정지원과,37.437491,127.128533,2020-06-30
경기도,성남시,서민·복지시설,LGU+,15-Dec,LGU+,37.437288,127.13951,2020-06-30
경기도,성남시,서민·복지시설,LGU+,15-Dec,LGU+,37.436862,127.164952,2020-06-30
경기도,성남시,서민·복지시설,KT,14-Jan,KT,37.436299,127.158663,2020-06-30
충청북도,청주시,교통시설,KT,20-Aug,충청북도 청주시청,36.60032723,127.4787178,2020-07-14
경기도,동두천시,지역문화시설,동두천시,20-Apr,동두천시청 공보전산과,37.90668936,127.047626,2020-08-24
경기도,동두천시,지역문화시설,동두천시,20-Apr,동두천시청 공보전산과,37.89215013,127.0514001,2020-08-24
경기도,성남시,지역문화시설,SKT,14-Jan,SKT,37.449258,127.150123,2020-06-30
경기도,성남시,관공서,성남시청,17-Dec,수정구 행정지원과,37.448673,127.145886,2020-06-30
경기도,성남시,관공서,성남시청,17-Dec,수정구 행정지원과,37.447929,127.141429,2020-06-30
경기도,성남시,편의시설,성남시청,17-Dec,스마트도시과,37.447827,127.150357,2020-06-30
경기도,성남시,서민·복지시설,LGU+,14-Dec,LGU+,37.447753,127.170596,2020-06-30
경기도,성남시,지역문화시설,성남시청,13-Dec,중앙도서관,37.447519,127.163225,2020-06-30
경기도,성남시,관공서,성남시청,17-Dec,수정구 행정지원과,37.447104,127.138647,2020-06-30
경기도,성남시,서민·복지시설,KT,15-Dec,KT,37.446565,127.14305,2020-06-30
경기도,성남시,서민·복지시설,LGU+,15-Dec,LGU+,37.446356,127.158092,2020-06-30
경기도,성남시,관공서,성남시청,15-Dec,중원구 행정지원과,37.446213,127.164056,2020-06-30
경기도,성남시,편의시설,성남시청,18-Aug,스마트도시과,37.445849,127.183015,2020-06-30
경기도,성남시,서민·복지시설,LGU+,14-Dec,LGU+,37.445608,127.165703,2020-06-30
경기도,성남시,지역문화시설,성남시청,18-Aug,스마트도시과,37.445514,127.176164,2020-06-30
경기도,성남시,관공서,성남시청,17-Dec,수정구 행정지원과,37.445375,127.133106,2020-06-30
경기도,성남시,관공서,성남시청,14-Dec,중원구 행정지원과,37.445089,127.162379,2020-06-30
경기도,성남시,서민·복지시설,KT,15-Dec,KT,37.444752,127.157976,2020-06-30
경기도,성남시,편의시설,성남시청,17-Dec,스마트도시과,37.444638,127.172968,2020-06-30
경기도,성남시,관공서,성남시청,17-Dec,수정구보건소,37.444467,127.143919,2020-06-30
경기도,성남시,서민·복지시설,LGU+,14-Jan,LGU+,37.443907,127.14321,2020-06-30
경기도,성남시,서민·복지시설,LGU+,14-Dec,LGU+,37.443559,127.179958,2020-06-30
경기도,성남시,서민·복지시설,LGU+,15-Dec,LGU+,37.443559,127.180347,2020-06-30
경기도,성남시,관공서,성남시청,17-Dec,수정구 행정지원과,37.443481,127.148731,2020-06-30
경기도,성남시,서민·복지시설,LGU+,14-Jan,LGU+,37.443455,127.178842,2020-06-30
경기도,성남시,관공서,성남시청,17-Dec,수정구 행정지원과,37.443043,127.141114,2020-06-30
경기도,성남시,관공서,성남시청,15-Dec,중원구 행정지원과,37.442854,127.156238,2020-06-30
경상북도,울진군,관광,KT,18-Jun,경상북도 울진군,36.744586,129.467089,2020-07-13
부산광역시,남구,편의시설,SKT,20-Oct,부산광역시,35.1364086,129.0843714,2020-08-25
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.89811626,127.0552153,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.89616141,127.0507662,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.90725905,127.0552085,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.90964595,127.0525676,2020-08-24
경상북도,경산시,관공서,LG U+,20-Dec,경상북도 경산시청,35.819349,128.754219,2020-10-29
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.91476694,127.0600359,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.92297814,127.0563667,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.89373486,127.0891779,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.88887197,127.0909863,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.89096362,127.1023802,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.87379531,127.106289,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.88146194,127.0709622,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.87960277,127.0569929,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.89402142,127.0492095,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.94946737,127.0528736,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.92838086,127.0465708,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.92743478,127.0511517,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.91142987,127.0324865,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.91300428,127.017631,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.90723333,127.0481084,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.90723333,127.0481084,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.91431787,127.057238,2020-08-24
경기도,동두천시,지역문화시설,동두천시,20-Apr,동두천시청 공보전산과,37.89312738,127.0578128,2020-08-24
경기도,동두천시,지역문화시설,동두천시,20-Apr,동두천시청 공보전산과,37.90526402,127.0430631,2020-08-24
경기도,동두천시,지역문화시설,동두천시,20-Apr,동두천시청 공보전산과,37.89056123,127.0921526,2020-08-24
경기도,동두천시,지역문화시설,동두천시,20-Apr,동두천시청 공보전산과,37.90446045,127.0518271,2020-08-24
경상북도,울진군,관광,KT,18-Jun,경상북도 울진군,36.958236,129.374134,2020-07-13
부산광역시,남구,관공서,SKT,20-Oct,부산광역시,35.1364086,129.0843714,2020-08-25
경기도,동두천시,편의시설,동두천시,18-Jun,동두천시청 공보전산과,37.89275541,127.0517461,2020-08-24
경기도,동두천시,편의시설,동두천시,18-Jun,동두천시청 공보전산과,37.89275541,127.0517461,2020-08-24
경기도,동두천시,편의시설,동두천시,18-Jun,동두천시청 공보전산과,37.89275541,127.0517461,2020-08-24
경기도,동두천시,편의시설,동두천시,18-Jun,동두천시청 공보전산과,37.89275541,127.0517461,2020-08-24
경기도,동두천시,편의시설,동두천시,18-Jun,동두천시청 공보전산과,37.89275541,127.0517461,2020-08-24
경기도,동두천시,편의시설,동두천시,18-Jun,동두천시청 공보전산과,37.89310431,127.053238,2020-08-24
경기도,동두천시,편의시설,동두천시,18-Jun,동두천시청 공보전산과,37.89093451,127.0539731,2020-08-24
경기도,동두천시,편의시설,동두천시,18-Jun,동두천시청 공보전산과,37.89206996,127.0533736,2020-08-24
경기도,동두천시,편의시설,동두천시,18-Jun,동두천시청 공보전산과,37.89088078,127.0532318,2020-08-24
경기도,동두천시,편의시설,동두천시,18-Jun,동두천시청 공보전산과,37.89088078,127.0532318,2020-08-24
경기도,동두천시,교통시설,동두천시,19-Apr,동두천시청 공보전산과,37.90701085,127.0542077,2020-08-24
경기도,동두천시,교통시설,동두천시,19-Apr,동두천시청 공보전산과,37.90536775,127.0537289,2020-08-24
경기도,동두천시,교통시설,동두천시,19-Apr,동두천시청 공보전산과,37.90147612,127.0527255,2020-08-24
경기도,동두천시,교통시설,동두천시,19-Apr,동두천시청 공보전산과,37.90072027,127.0505965,2020-08-24
경기도,동두천시,교통시설,동두천시,19-Apr,동두천시청 공보전산과,37.89996634,127.0522878,2020-08-24
경기도,동두천시,교통시설,동두천시,19-Apr,동두천시청 공보전산과,37.89661147,127.051717,2020-08-24
경기도,동두천시,편의시설,동두천시,19-Apr,동두천시청 공보전산과,37.89275541,127.0517461,2020-08-24
경기도,동두천시,편의시설,동두천시,19-Apr,동두천시청 공보전산과,37.89187791,127.0556654,2020-08-24
경기도,동두천시,교통시설,동두천시,19-Apr,동두천시청 공보전산과,37.89187791,127.0556654,2020-08-24
경기도,동두천시,편의시설,동두천시,19-Apr,동두천시청 공보전산과,37.89187791,127.0556654,2020-08-24
경기도,동두천시,편의시설,동두천시,19-Apr,동두천시청 공보전산과,37.89421625,127.0567268,2020-08-24
경기도,동두천시,편의시설,동두천시,19-Apr,동두천시청 공보전산과,37.94652177,127.0693409,2020-08-24
경기도,동두천시,편의시설,동두천시,19-Apr,동두천시청 공보전산과,37.94679398,127.0721171,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.90786172,127.0608081,2020-08-24
경기도,동두천시,서민·복지시설,동두천시,20-Apr,동두천시청 공보전산과,37.90544522,127.0645175,2020-08-24
경상북도,울진군,관광,KT,18-Jun,경상북도 울진군,36.972675,129.41015,2020-07-13
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.439519,127.426221,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.398582,127.420488,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.374088,127.420656,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.387108,127.422503,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.364696,127.434254,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.371413,127.425385,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.371331,127.431211,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.387674,127.422038,2020-10-26
경상북도,경산시,관공서,LG U+,20-Dec,경상북도 경산시청,35.824927,128.743236,2020-10-29
경상북도,경산시,관공서,KT,20-Oct,경상북도 경산시청,35.81420185,128.7633916,2020-10-29
경상북도,경산시,관공서,KT,20-Sep,경상북도 경산시청,35.82447938,128.7403386,2020-10-29
경상북도,경산시,관공서,KT,20-Apr,경상북도 경산시청,35.821173,128.743901,2020-10-29
경상북도,경산시,관공서,LG U+,20-Dec,경상북도 경산시청,35.813774,128.739113,2020-10-29
경상북도,경산시,관공서,LG U+,20-Nov,경상북도 경산시청,35.79328242,128.8373021,2020-10-29
경상북도,경산시,관공서,LG U+,20-Nov,경상북도 경산시청,35.766427,128.726926,2020-10-29
경상북도,경산시,관공서,LG U+,20-Dec,경상북도 경산시청,35.833246,128.746558,2020-10-29
경상북도,경산시,관공서,KT,20-Oct,경상북도 경산시청,35.801711,128.796861,2020-10-29
경상북도,경산시,관공서,LG U+,20-Dec,경상북도 경산시청,35.820584,128.727952,2020-10-29
경상북도,경산시,관공서,LG U+,20-Dec,경상북도 경산시청,35.827514,128.7259731,2020-10-29
경상북도,경산시,관공서,LG U+,20-Nov,경상북도 경산시청,35.79324904,128.8759252,2020-10-29
경상북도,경산시,관공서,LG U+,20-Nov,경상북도 경산시청,35.820823,128.822601,2020-10-29
경상북도,경산시,관공서,KT,20-May,경상북도 경산시청,35.81451637,128.7303631,2020-10-29
경상북도,경산시,관공서,LG U+,20-Nov,경상북도 경산시청,35.827045,128.7339738,2020-10-29
경상북도,경산시,관공서,LG U+,20-Nov,경상북도 경산시청,35.81985965,128.7402986,2020-10-29
경상북도,경산시,관공서,LG U+,20-Dec,경상북도 경산시청,35.874098,128.816129,2020-10-29
경상북도,경산시,관공서,LG U+,20-Nov,경상북도 경산시청,35.91553466,128.8196354,2020-10-29
경기도,화성시,관공서,화성시,17-Dec,화성시청 정보통신과,37.1995372,126.8314774,2020-09-10
대전광역시,대덕구,지역문화시설,SKT,15-Jun,대전광역시 대덕구청,36.360082,127.440157,2020-04-30
대전광역시,대덕구,기타,KT,15-Jun,대전광역시 대덕구청,36.47362538,127.473568,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.45032247,127.420366,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.44293998,127.421442,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.435527,127.422866,2020-04-30
대전광역시,대덕구,관공서,LGU+,15-Jun,대전광역시 대덕구청,36.34678377,127.414716,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.3706044,127.424737,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.35646116,127.450878,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.44656559,127.422648,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.448262,127.423692,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.3577119,127.411966,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.37491825,127.418881,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.41286784,127.441009,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.37094855,127.431305,2020-04-30
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.474504,127.481631,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.473125,127.474405,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.404703,127.446762,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.358125,127.458488,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.357821,127.405961,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.425466,127.414681,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.367406,127.430844,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.445691,127.413598,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.445608,127.415326,2020-10-26
대전광역시,대덕구,기타,LGU+,,대전광역시 대덕구청,36.3653797,127.441469,2020-10-26
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.3706044,127.424737,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.36534142,127.425792,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.36720857,127.430838,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.35391669,127.410765,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.3706044,127.424737,2020-04-30
대전광역시,대덕구,서민·복지시설,SKT,15-Jun,대전광역시 대덕구청,36.36707553,127.431747,2020-04-30
대전광역시,대덕구,서민·복지시설,SKT,15-Jun,대전광역시 대덕구청,36.370747,127.426767,2020-04-30
대전광역시,대덕구,서민·복지시설,SKT,15-Jun,대전광역시 대덕구청,36.44482869,127.426551,2020-04-30
대전광역시,대덕구,서민·복지시설,SKT,15-Jun,대전광역시 대덕구청,36.44482869,127.426551,2020-04-30
대전광역시,대덕구,서민·복지시설,SKT,15-Jun,대전광역시 대덕구청,36.3578245,127.406454,2020-04-30
대전광역시,대덕구,서민·복지시설,SKT,15-Jun,대전광역시 대덕구청,36.3578245,127.406454,2020-04-30
대전광역시,대덕구,서민·복지시설,SKT,15-Jun,대전광역시 대덕구청,36.3578245,127.406454,2020-04-30
대전광역시,대덕구,서민·복지시설,SKT,15-Jun,대전광역시 대덕구청,36.35580348,127.407156,2020-04-30
대전광역시,대덕구,서민·복지시설,SKT,15-Jun,대전광역시 대덕구청,36.378258,127.431449,2020-04-30
대전광역시,대덕구,서민·복지시설,SKT,15-Jun,대전광역시 대덕구청,36.378258,127.431449,2020-04-30
대전광역시,대덕구,기타,SKT,15-Jun,대전광역시 대덕구청,36.43808488,127.413091,2020-04-30
대전광역시,대덕구,기타,SKT,15-Jun,대전광역시 대덕구청,36.43808488,127.413091,2020-04-30
대전광역시,대덕구,기타,SKT,15-Jun,대전광역시 대덕구청,36.43808488,127.413091,2020-04-30
대전광역시,대덕구,기타,SKT,15-Jun,대전광역시 대덕구청,36.43808488,127.413091,2020-04-30
대전광역시,대덕구,지역문화시설,SKT,15-Jun,대전광역시 대덕구청,36.452268,127.435126,2020-04-30
대전광역시,대덕구,지역문화시설,SKT,15-Jun,대전광역시 대덕구청,36.452268,127.435126,2020-04-30
대전광역시,대덕구,기타,SKT,15-Jun,대전광역시 대덕구청,36.36677531,127.411613,2020-04-30
대전광역시,대덕구,기타,SKT,15-Jun,대전광역시 대덕구청,36.44593333,127.404334,2020-04-30
대전광역시,대덕구,지역문화시설,SKT,15-Jun,대전광역시 대덕구청,36.3741154,127.420651,2020-04-30
대전광역시,대덕구,지역문화시설,SKT,15-Jun,대전광역시 대덕구청,36.368222,127.427187,2020-04-30
경기도,화성시,지역문화시설,화성시,16-Dec,화성시청 정보통신과,37.13894631,126.9264959,2020-09-10
전라북도,남원시,편의시설,SKT,19-Jan,광한루원,35.4027383,127.379575,2020-10-28
전라북도,남원시,편의시설,SKT,19-Jan,광한루원,35.4027383,127.379575,2020-10-28
전라북도,남원시,편의시설,SKT,19-Jan,광한루원,35.4027383,127.379575,2020-10-28
전라북도,남원시,관공서,SKT,19-Jan,금지면사무소,35.35761104,127.3038331,2020-10-28
전라북도,남원시,관공서,SKT,19-Jan,금지주생통합보건지소,35.358379,127.3062372,2020-10-28
전라북도,남원시,관공서,SKT,19-Jan,신월보건진료소,35.327918,127.297991,2020-10-28
전라북도,남원시,교통시설,SKT,19-Jan,남원공용버스터미널,35.409671,127.3879296,2020-10-28
전라북도,남원시,교통시설,SKT,19-Jan,남원공용버스터미널,35.409671,127.3879296,2020-10-28
전라북도,남원시,교육시설,SKT,19-Jan,남원시립국악연수원,35.3989286,127.3789204,2020-10-28
전라북도,남원시,관공서,SKT,19-Jan,남원시청,35.4165752,127.3904646,2020-10-28
전라북도,남원시,관공서,SKT,19-Jan,남원시청,35.4165752,127.3904646,2020-10-28
전라북도,남원시,편의시설,SKT,19-Jan,남원예촌,35.404641,127.3795969,2020-10-28
전라북도,남원시,편의시설,SKT,19-Jan,남원예촌,35.404641,127.3795969,2020-10-28
전라북도,남원시,편의시설,SKT,19-Jan,남원예촌,35.404641,127.3795969,2020-10-28
전라북도,남원시,편의시설,SKT,19-Jan,남원예촌,35.404641,127.3795969,2020-10-28
전라북도,남원시,서민·복지시설,SKT,19-Jan,노인복지관,35.403077,127.3728242,2020-10-28
전라북도,남원시,서민·복지시설,SKT,19-Jan,노인복지관,35.403077,127.3728242,2020-10-28
전라북도,남원시,서민·복지시설,SKT,19-Jan,노인복지관,35.403077,127.3728242,2020-10-28
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.35580348,127.407156,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.368058,127.418333,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.45064468,127.405372,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.38751995,127.422025,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.44018594,127.426544,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.44018594,127.426544,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.3597498,127.451106,2020-04-30
대전광역시,대덕구,서민·복지시설,LGU+,15-Jun,대전광역시 대덕구청,36.37094855,127.431305,2020-04-30
경기도,화성시,관공서,화성시,17-Dec,화성시청 정보통신과,37.2330723,127.0605933,2020-09-10
제주특별자치도,서귀포시,교통시설,KT,,정보정책과,33.24959813,126.5665938,2020-10-28
제주특별자치도,서귀포시,교통시설,KT,,정보정책과,33.25066978,126.5651673,2020-10-28
제주특별자치도,서귀포시,편의시설,KT,,정보정책과,33.24947741,126.5640699,2020-10-28
